"date","team","opponent","team_score","opponent_score","tournament","type"
"2021-12-18","Philippines","Myanmar",3,2,"AFF Championship",0.5
"2021-12-19","Cambodia","Vietnam",0,4,"AFF Championship",0.5
"2021-12-19","Indonesia","Malaysia",4,1,"AFF Championship",0.5
"2021-12-22","Indonesia","Singapore",1,1,"AFF Championship",0
"2021-12-23","Thailand","Vietnam",2,0,"AFF Championship",0.5
"2021-12-25","Indonesia","Singapore",4,2,"AFF Championship",0
"2021-12-26","Vietnam","Thailand",0,0,"AFF Championship",0.5
"2021-12-29","Thailand","Indonesia",4,0,"AFF Championship",0.5
"2021-12-30","Burkina Faso","Mauritania",0,0,"Friendly",0.5
"2021-12-30","Ethiopia","Sudan",3,2,"Friendly",0.5
"2021-12-31","Comoros","Malawi",1,2,"Friendly",0.5
"2022-01-01","Indonesia","Thailand",2,2,"AFF Championship",0.5
"2022-01-02","Burkina Faso","Gabon",3,0,"Friendly",0.5
"2022-01-02","Zimbabwe","Sudan",0,0,"Friendly",0.5
"2022-01-03","Guinea","Rwanda",0,3,"Friendly",0
"2022-01-04","Gabon","Mauritania",1,1,"Friendly",0.5
"2022-01-05","Ghana","Algeria",0,3,"Friendly",0.5
"2022-01-06","Guinea","Rwanda",2,0,"Friendly",0
"2022-01-09","Burkina Faso","Cameroon",1,2,"African Cup of Nations",0
"2022-01-09","Cape Verde","Ethiopia",1,0,"African Cup of Nations",0.5
"2022-01-10","Zimbabwe","Senegal",0,1,"African Cup of Nations",0.5
"2022-01-10","Malawi","Guinea",0,1,"African Cup of Nations",0.5
"2022-01-10","Ghana","Morocco",0,1,"African Cup of Nations",0.5
"2022-01-10","Gabon","Comoros",1,0,"African Cup of Nations",0.5
"2022-01-11","Egypt","Nigeria",0,1,"African Cup of Nations",0.5
"2022-01-11","Guinea-Bissau","Sudan",0,0,"African Cup of Nations",0.5
"2022-01-11","Sierra Leone","Algeria",0,0,"African Cup of Nations",0.5
"2022-01-12","Uganda","Iceland",1,1,"Friendly",0.5
"2022-01-12","Ivory Coast","Equatorial Guinea",1,0,"African Cup of Nations",0.5
"2022-01-12","Mali","Tunisia",1,0,"African Cup of Nations",0.5
"2022-01-12","Gambia","Mauritania",1,0,"African Cup of Nations",0.5
"2022-01-13","Ethiopia","Cameroon",1,4,"African Cup of Nations",0
"2022-01-13","Burkina Faso","Cape Verde",1,0,"African Cup of Nations",0.5
"2022-01-14","Guinea","Senegal",0,0,"African Cup of Nations",0.5
"2022-01-14","Zimbabwe","Malawi",1,2,"African Cup of Nations",0.5
"2022-01-14","Comoros","Morocco",0,2,"African Cup of Nations",0.5
"2022-01-14","Ghana","Gabon",1,1,"African Cup of Nations",0.5
"2022-01-15","Iceland","South Korea",1,5,"Friendly",0.5
"2022-01-15","Sudan","Nigeria",1,3,"African Cup of Nations",0.5
"2022-01-15","Egypt","Guinea-Bissau",1,0,"African Cup of Nations",0.5
"2022-01-16","Honduras","Colombia",1,2,"Friendly",0.5
"2022-01-16","Panama","Peru",1,1,"Friendly",0
"2022-01-16","Sierra Leone","Ivory Coast",2,2,"African Cup of Nations",0.5
"2022-01-16","Equatorial Guinea","Algeria",1,0,"African Cup of Nations",0.5
"2022-01-16","Mali","Gambia",1,1,"African Cup of Nations",0.5
"2022-01-16","Mauritania","Tunisia",0,4,"African Cup of Nations",0.5
"2022-01-17","Ethiopia","Burkina Faso",1,1,"African Cup of Nations",0.5
"2022-01-17","Cape Verde","Cameroon",1,1,"African Cup of Nations",0
"2022-01-18","Uganda","Moldova",3,2,"Friendly",0.5
"2022-01-18","Senegal","Malawi",0,0,"African Cup of Nations",0.5
"2022-01-18","Guinea","Zimbabwe",1,2,"African Cup of Nations",0.5
"2022-01-18","Morocco","Gabon",2,2,"African Cup of Nations",0.5
"2022-01-18","Comoros","Ghana",3,2,"African Cup of Nations",0.5
"2022-01-19","Sudan","Egypt",0,1,"African Cup of Nations",0.5
"2022-01-19","Nigeria","Guinea-Bissau",2,0,"African Cup of Nations",0.5
"2022-01-20","Moldova","South Korea",0,4,"Friendly",0.5
"2022-01-20","Jamaica","Peru",0,3,"Friendly",0
"2022-01-20","Algeria","Ivory Coast",1,3,"African Cup of Nations",0.5
"2022-01-20","Equatorial Guinea","Sierra Leone",1,0,"African Cup of Nations",0.5
"2022-01-20","Tunisia","Gambia",0,1,"African Cup of Nations",0.5
"2022-01-20","Mauritania","Mali",0,2,"African Cup of Nations",0.5
"2022-01-21","Trinidad and Tobago","Bolivia",0,5,"Friendly",0
"2022-01-21","Uganda","Iraq",0,1,"Friendly",0
"2022-01-23","Gabon","Burkina Faso",1,1,"African Cup of Nations",0.5
"2022-01-23","Tunisia","Nigeria",1,0,"African Cup of Nations",0.5
"2022-01-24","Comoros","Cameroon",1,2,"African Cup of Nations",0
"2022-01-24","Gambia","Guinea",1,0,"African Cup of Nations",0.5
"2022-01-25","Malawi","Morocco",1,2,"African Cup of Nations",0.5
"2022-01-25","Cape Verde","Senegal",0,2,"African Cup of Nations",0.5
"2022-01-26","Egypt","Ivory Coast",0,0,"African Cup of Nations",0.5
"2022-01-26","Equatorial Guinea","Mali",0,0,"African Cup of Nations",0.5
"2022-01-27","Uganda","Bahrain",1,3,"Friendly",0
"2022-01-27","Timor-Leste","Indonesia",1,4,"Friendly",0
"2022-01-27","South Sudan","Uzbekistan",0,3,"Friendly",0.5
"2022-01-27","Mexico","Jamaica",2,1,"FIFA World Cup qualification",0
"2022-01-27","El Salvador","United States",0,1,"FIFA World Cup qualification",0
"2022-01-27","Canada","Honduras",2,0,"FIFA World Cup qualification",0
"2022-01-27","Panama","Costa Rica",0,1,"FIFA World Cup qualification",0
"2022-01-27","South Korea","Lebanon",1,0,"FIFA World Cup qualification",0
"2022-01-27","Iraq","Iran",0,1,"FIFA World Cup qualification",0
"2022-01-27","Syria","United Arab Emirates",0,2,"FIFA World Cup qualification",0
"2022-01-27","China PR","Japan",0,2,"FIFA World Cup qualification",0
"2022-01-27","Vietnam","Australia",0,4,"FIFA World Cup qualification",0
"2022-01-27","Oman","Saudi Arabia",0,1,"FIFA World Cup qualification",0
"2022-01-27","Brazil","Ecuador",1,1,"FIFA World Cup qualification",0
"2022-01-27","Uruguay","Paraguay",1,0,"FIFA World Cup qualification",0
"2022-01-27","Argentina","Chile",2,1,"FIFA World Cup qualification",0
"2022-01-28","New Zealand","Jordan",1,3,"Friendly",0.5
"2022-01-28","Barbados","Suriname",0,1,"Friendly",0
"2022-01-28","Peru","Colombia",1,0,"FIFA World Cup qualification",0
"2022-01-28","Bolivia","Venezuela",1,4,"FIFA World Cup qualification",0
"2022-01-29","Libya","Kuwait",0,2,"Friendly",0
"2022-01-29","Mauritius","Nepal",0,1,"Friendly",0
"2022-01-29","Belize","Nicaragua",0,4,"Friendly",0
"2022-01-29","Tunisia","Burkina Faso",0,1,"African Cup of Nations",0.5
"2022-01-29","Gambia","Cameroon",0,2,"African Cup of Nations",0
"2022-01-30","Timor-Leste","Indonesia",0,3,"Friendly",0
"2022-01-30","Morocco","Egypt",1,2,"African Cup of Nations",0.5
"2022-01-30","Equatorial Guinea","Senegal",1,3,"African Cup of Nations",0.5
"2022-01-30","United States","Canada",0,2,"FIFA World Cup qualification",0
"2022-01-30","Costa Rica","Mexico",0,0,"FIFA World Cup qualification",0
"2022-01-30","Jamaica","Panama",2,3,"FIFA World Cup qualification",0
"2022-01-30","El Salvador","Honduras",2,0,"FIFA World Cup qualification",0
"2022-02-01","DR Congo","Bahrain",0,1,"Friendly",0
"2022-02-01","Libya","Kuwait",2,0,"Friendly",0
"2022-02-01","Mauritius","Nepal",0,1,"Friendly",0
"2022-02-01","Belize","Nicaragua",1,1,"Friendly",0
"2022-02-01","Guyana","Suriname",1,2,"Friendly",0
"2022-02-01","Iraq","Lebanon",1,1,"FIFA World Cup qualification",0
"2022-02-01","United Arab Emirates","Iran",0,1,"FIFA World Cup qualification",0
"2022-02-01","South Korea","Syria",2,0,"FIFA World Cup qualification",0.5
"2022-02-01","China PR","Vietnam",1,3,"FIFA World Cup qualification",0
"2022-02-01","Saudi Arabia","Japan",0,2,"FIFA World Cup qualification",0
"2022-02-01","Australia","Oman",2,2,"FIFA World Cup qualification",0
"2022-02-01","Chile","Bolivia",3,2,"FIFA World Cup qualification",0
"2022-02-01","Venezuela","Uruguay",1,4,"FIFA World Cup qualification",0
"2022-02-01","Colombia","Argentina",0,1,"FIFA World Cup qualification",0
"2022-02-01","Ecuador","Peru",1,1,"FIFA World Cup qualification",0
"2022-02-01","Paraguay","Brazil",0,4,"FIFA World Cup qualification",0
"2022-02-02","Senegal","Burkina Faso",3,1,"African Cup of Nations",0.5
"2022-02-02","Honduras","United States",0,3,"FIFA World Cup qualification",0
"2022-02-02","Costa Rica","Jamaica",1,0,"FIFA World Cup qualification",0
"2022-02-02","Canada","El Salvador",2,0,"FIFA World Cup qualification",0
"2022-02-02","Panama","Mexico",0,1,"FIFA World Cup qualification",0
"2022-02-03","Egypt","Cameroon",0,0,"African Cup of Nations",0
"2022-02-05","Burkina Faso","Cameroon",3,3,"African Cup of Nations",0
"2022-02-06","Egypt","Senegal",0,0,"African Cup of Nations",0.5
"2022-03-17","Solomon Islands","Cook Islands",2,0,"FIFA World Cup qualification",0.5
"2022-03-18","New Zealand","Papua New Guinea",1,0,"FIFA World Cup qualification",0.5
"2022-03-18","Fiji","New Caledonia",2,1,"FIFA World Cup qualification",0.5
"2022-03-18","Zambia","Iraq",1,3,"Friendly",0
"2022-03-19","Seychelles","Mauritius",0,0,"Friendly",0
"2022-03-21","New Caledonia","Papua New Guinea",0,1,"FIFA World Cup qualification",0.5
"2022-03-21","Fiji","New Zealand",0,4,"FIFA World Cup qualification",0.5
"2022-03-23","India","Bahrain",1,2,"Friendly",0
"2022-03-23","Grenada","Gibraltar",0,0,"Friendly",0
"2022-03-23","Equatorial Guinea","Guinea-Bissau",0,3,"Friendly",0.5
"2022-03-23","Cape Verde","Guadeloupe",2,0,"Friendly",0.5
"2022-03-23","Mongolia","Laos",0,1,"Friendly",0
"2022-03-23","Philippines","Malaysia",0,2,"Friendly",0.5
"2022-03-23","Niger","Mozambique",1,1,"Friendly",0.5
"2022-03-23","Central African Republic","Tanzania",1,3,"Friendly",0
"2022-03-23","Gambia","Chad",1,0,"African Cup of Nations qualification",0.5
"2022-03-23","South Sudan","Djibouti",4,2,"African Cup of Nations qualification",0.5
"2022-03-23","Lesotho","Seychelles",0,0,"African Cup of Nations qualification",0.5
"2022-03-23","Eswatini","Somalia",3,0,"African Cup of Nations qualification",0.5
"2022-03-24","El Salvador","Jamaica",1,1,"FIFA World Cup qualification",0
"2022-03-24","United States","Mexico",0,0,"FIFA World Cup qualification",0
"2022-03-24","Honduras","Panama",1,1,"FIFA World Cup qualification",0
"2022-03-24","Canada","Costa Rica",0,1,"FIFA World Cup qualification",0
"2022-03-24","Syria","Lebanon",3,0,"FIFA World Cup qualification",0
"2022-03-24","United Arab Emirates","Iraq",0,1,"FIFA World Cup qualification",0.5
"2022-03-24","Iran","South Korea",0,2,"FIFA World Cup qualification",0
"2022-03-24","Saudi Arabia","China PR",1,1,"FIFA World Cup qualification",0.5
"2022-03-24","Oman","Vietnam",1,0,"FIFA World Cup qualification",0
"2022-03-24","Japan","Australia",2,0,"FIFA World Cup qualification",0
"2022-03-24","Tahiti","Solomon Islands",1,3,"FIFA World Cup qualification",0.5
"2022-03-24","Papua New Guinea","Fiji",2,1,"FIFA World Cup qualification",0.5
"2022-03-24","New Caledonia","New Zealand",1,7,"FIFA World Cup qualification",0.5
"2022-03-24","Bolivia","Colombia",0,3,"FIFA World Cup qualification",0
"2022-03-24","Chile","Brazil",0,4,"FIFA World Cup qualification",0
"2022-03-24","Ecuador","Paraguay",1,3,"FIFA World Cup qualification",0
"2022-03-24","Peru","Uruguay",0,1,"FIFA World Cup qualification",0
"2022-03-24","North Macedonia","Italy",1,0,"FIFA World Cup qualification",0
"2022-03-24","Turkey","Portugal",1,3,"FIFA World Cup qualification",0
"2022-03-24","Czech Republic","Sweden",0,1,"FIFA World Cup qualification",0
"2022-03-24","Austria","Wales",1,2,"FIFA World Cup qualification",0
"2022-03-24","Montenegro","Armenia",0,1,"Friendly",0
"2022-03-24","Cuba","Guatemala",0,1,"Friendly",0
"2022-03-24","Serbia","Hungary",1,0,"Friendly",0
"2022-03-24","Burkina Faso","Kosovo",0,5,"Friendly",0
"2022-03-24","Benin","Liberia",4,0,"Friendly",0.5
"2022-03-24","Bangladesh","Maldives",0,2,"Friendly",0
"2022-03-24","Poland","Scotland",1,1,"Friendly",0
"2022-03-24","Nepal","Thailand",0,2,"Friendly",0
"2022-03-24","Sierra Leone","Togo",0,3,"Friendly",0.5
"2022-03-24","Cyprus","Estonia",0,0,"UEFA Nations League",0
"2022-03-24","Kazakhstan","Moldova",2,1,"UEFA Nations League",0
"2022-03-24","São Tomé and Príncipe","Mauritius",0,3,"African Cup of Nations qualification",0
"2022-03-25","Algeria","Cameroon",1,0,"FIFA World Cup qualification",0
"2022-03-25","Morocco","DR Congo",1,1,"FIFA World Cup qualification",0
"2022-03-25","Senegal","Egypt",0,1,"FIFA World Cup qualification",0
"2022-03-25","Nigeria","Ghana",0,0,"FIFA World Cup qualification",0
"2022-03-25","Tunisia","Mali",1,0,"FIFA World Cup qualification",0
"2022-03-25","Venezuela","Argentina",0,3,"FIFA World Cup qualification",0
"2022-03-25","Saint Kitts and Nevis","Andorra",0,1,"Friendly",0
"2022-03-25","Georgia","Bosnia and Herzegovina",1,0,"Friendly",0
"2022-03-25","Liechtenstein","Cape Verde",0,6,"Friendly",0.5
"2022-03-25","Ethiopia","Comoros",1,2,"Friendly",0
"2022-03-25","Zambia","Congo",3,1,"Friendly",0.5
"2022-03-25","Ivory Coast","France",1,2,"Friendly",0
"2022-03-25","Kuwait","Latvia",1,1,"Friendly",0.5
"2022-03-25","Northern Ireland","Luxembourg",3,1,"Friendly",0
"2022-03-25","Azerbaijan","Malta",0,1,"Friendly",0
"2022-03-25","Slovakia","Norway",0,2,"Friendly",0
"2022-03-25","Greece","Romania",1,0,"Friendly",0
"2022-03-25","Lithuania","San Marino",2,1,"Friendly",0
"2022-03-25","Guinea","South Africa",0,0,"Friendly",0.5
"2022-03-25","Uganda","Tajikistan",1,1,"Navruz Cup",0.5
"2022-03-25","Barbados","Trinidad and Tobago",0,9,"Friendly",0
"2022-03-25","Kyrgyzstan","Uzbekistan",1,3,"Navruz Cup",0
"2022-03-25","Jersey","Alderney",6,1,"Muratti Vase",0
"2022-03-26","Guinea-Bissau","Angola",2,3,"Friendly",0.5
"2022-03-26","Burundi","Bahrain",0,1,"Friendly",0.5
"2022-03-26","India","Belarus",0,3,"Friendly",0.5
"2022-03-26","Sudan","Central African Republic",0,0,"Friendly",0.5
"2022-03-26","Slovenia","Croatia",1,1,"Friendly",0.5
"2022-03-26","Switzerland","England",1,2,"Friendly",0
"2022-03-26","Iceland","Finland",1,1,"Friendly",0.5
"2022-03-26","Israel","Germany",0,2,"Friendly",0
"2022-03-26","Faroe Islands","Gibraltar",0,0,"Friendly",0
"2022-03-26","Niger","Libya",1,2,"Friendly",0.5
"2022-03-26","Mozambique","Mauritania",1,2,"Friendly",0
"2022-03-26","Denmark","Netherlands",2,4,"Friendly",0
"2022-03-26","Bulgaria","Qatar",1,2,"Friendly",0
"2022-03-26","Belgium","Republic of Ireland",2,2,"Friendly",0
"2022-03-26","Malaysia","Singapore",1,2,"Friendly",0
"2022-03-26","Albania","Spain",1,2,"Friendly",0
"2022-03-27","Costa Rica","El Salvador",2,1,"FIFA World Cup qualification",0
"2022-03-27","Jamaica","Canada",0,4,"FIFA World Cup qualification",0
"2022-03-27","Mexico","Honduras",1,0,"FIFA World Cup qualification",0
"2022-03-27","Panama","United States",1,5,"FIFA World Cup qualification",0
"2022-03-27","Tahiti","New Zealand",0,1,"FIFA World Cup qualification",0.5
"2022-03-27","Papua New Guinea","Solomon Islands",2,3,"FIFA World Cup qualification",0.5
"2022-03-27","Guyana","Barbados",5,0,"Friendly",0.5
"2022-03-27","Cuba","Belize",3,0,"Friendly",0
"2022-03-27","Zambia","Benin",1,2,"Friendly",0.5
"2022-03-27","Haiti","Guatemala",1,2,"Friendly",0.5
"2022-03-27","Brunei","Laos",2,3,"Friendly",0
"2022-03-27","Sierra Leone","Liberia",1,0,"Friendly",0.5
"2022-03-27","Suriname","Thailand",0,1,"Friendly",0
"2022-03-27","Djibouti","South Sudan",0,1,"African Cup of Nations qualification",0.5
"2022-03-27","Seychelles","Lesotho",1,3,"African Cup of Nations qualification",0.5
"2022-03-27","Somalia","Eswatini",1,2,"African Cup of Nations qualification",0.5
"2022-03-27","São Tomé and Príncipe","Mauritius",3,3,"African Cup of Nations qualification",0
"2022-03-28","Grenada","Andorra",0,1,"Friendly",0
"2022-03-28","San Marino","Cape Verde",0,2,"Friendly",0.5
"2022-03-28","Greece","Montenegro",0,1,"Friendly",0
"2022-03-28","Fiji","Vanuatu",2,1,"Friendly",0.5
"2022-03-29","Cameroon","Algeria",2,1,"FIFA World Cup qualification",0
"2022-03-29","DR Congo","Morocco",1,4,"FIFA World Cup qualification",0
"2022-03-29","Ghana","Nigeria",1,1,"FIFA World Cup qualification",0
"2022-03-29","Egypt","Senegal",0,1,"FIFA World Cup qualification",0
"2022-03-29","Mali","Tunisia",0,0,"FIFA World Cup qualification",0
"2022-03-29","Lebanon","Iran",0,2,"FIFA World Cup qualification",0
"2022-03-29","Iraq","Syria",1,1,"FIFA World Cup qualification",0.5
"2022-03-29","South Korea","United Arab Emirates",0,1,"FIFA World Cup qualification",0
"2022-03-29","Vietnam","Japan",1,1,"FIFA World Cup qualification",0
"2022-03-29","China PR","Oman",0,2,"FIFA World Cup qualification",0
"2022-03-29","Australia","Saudi Arabia",0,1,"FIFA World Cup qualification",0
"2022-03-29","Argentina","Ecuador",1,1,"FIFA World Cup qualification",0
"2022-03-29","Paraguay","Peru",0,2,"FIFA World Cup qualification",0
"2022-03-29","Brazil","Bolivia",4,0,"FIFA World Cup qualification",0
"2022-03-29","Colombia","Venezuela",1,0,"FIFA World Cup qualification",0
"2022-03-29","Uruguay","Chile",2,0,"FIFA World Cup qualification",0
"2022-03-29","Sweden","Poland",0,2,"FIFA World Cup qualification",0
"2022-03-29","North Macedonia","Portugal",0,2,"FIFA World Cup qualification",0
"2022-03-29","Georgia","Albania",0,0,"Friendly",0
"2022-03-29","Equatorial Guinea","Angola",0,0,"Friendly",0.5
"2022-03-29","Scotland","Austria",2,2,"Friendly",0
"2022-03-29","Latvia","Azerbaijan",1,0,"Friendly",0.5
"2022-03-29","Belarus","Bahrain",1,0,"Friendly",0
"2022-03-29","Mongolia","Bangladesh",0,0,"Friendly",0
"2022-03-29","Burkina Faso","Belgium",0,3,"Friendly",0
"2022-03-29","Luxembourg","Bosnia and Herzegovina",0,1,"Friendly",0
"2022-03-29","Sierra Leone","Congo",2,1,"Friendly",0.5
"2022-03-29","Bulgaria","Croatia",1,2,"Friendly",0.5
"2022-03-29","Serbia","Denmark",0,3,"Friendly",0
"2022-03-29","Ivory Coast","England",0,3,"Friendly",0
"2022-03-29","Liechtenstein","Faroe Islands",0,1,"Friendly",0.5
"2022-03-29","Slovakia","Finland",2,0,"Friendly",0.5
"2022-03-29","South Africa","France",0,5,"Friendly",0.5
"2022-03-29","Romania","Israel",2,2,"Friendly",0
"2022-03-29","Burundi","Liberia",2,1,"Friendly",0.5
"2022-03-29","Kuwait","Malta",0,2,"Friendly",0
"2022-03-29","Libya","Mauritania",0,2,"Friendly",0
"2022-03-29","Germany","Netherlands",1,1,"Friendly",0
"2022-03-29","Hungary","Northern Ireland",1,0,"Friendly",0
"2022-03-29","Armenia","Norway",0,9,"Friendly",0
"2022-03-29","Slovenia","Qatar",0,0,"Friendly",0
"2022-03-29","Lithuania","Republic of Ireland",0,1,"Friendly",0
"2022-03-29","Philippines","Singapore",0,2,"Friendly",0
"2022-03-29","Iceland","Spain",0,5,"Friendly",0
"2022-03-29","Kosovo","Switzerland",1,1,"Friendly",0
"2022-03-29","Sudan","Tanzania",1,1,"Friendly",0
"2022-03-29","Benin","Togo",1,1,"Friendly",0.5
"2022-03-29","Guyana","Trinidad and Tobago",1,1,"Friendly",0
"2022-03-29","Italy","Turkey",3,2,"Friendly",0
"2022-03-29","Czech Republic","Wales",1,1,"Friendly",0
"2022-03-29","Kyrgyzstan","Tajikistan",0,1,"Navruz Cup",0.5
"2022-03-29","Uganda","Uzbekistan",2,4,"Navruz Cup",0
"2022-03-29","Estonia","Cyprus",0,2,"UEFA Nations League",0
"2022-03-29","Moldova","Kazakhstan",1,0,"UEFA Nations League",0
"2022-03-29","Chad","Gambia",2,2,"African Cup of Nations qualification",0.5
"2022-03-30","El Salvador","Mexico",0,2,"FIFA World Cup qualification",0
"2022-03-30","United States","Costa Rica",0,2,"FIFA World Cup qualification",0
"2022-03-30","Canada","Panama",0,1,"FIFA World Cup qualification",0
"2022-03-30","Honduras","Jamaica",1,2,"FIFA World Cup qualification",0
"2022-03-30","New Zealand","Solomon Islands",5,0,"FIFA World Cup qualification",0.5
"2022-04-23","Guernsey","Alderney",2,0,"Muratti Vase",0
"2022-04-24","Guatemala","El Salvador",4,0,"Friendly",0.5
